region,x,y,LnP,LnPXLnP,MinT,MinTXMinT,MinTXLnP
4,-103.7218711,42.74725833,-0.252314866,0.205108231,-3.819999933,6.019435551,1.111141656
4,-103.5450793,42.74725833,-0.157707036,0.128365227,-3.319999933,3.815981751,0.699885249
4,-103.3682874,42.74725833,-0.063792139,0.069889401,-3.200000048,3.361553258,0.484702944
4,-103.1914955,42.74725833,-0.196988568,0.158055913,-3.559999943,4.811239617,0.872034903
4,-103.0147037,42.74725833,-0.199793309,0.1602939,-3.049999952,2.834016763,0.673999702
4,-102.8379118,42.74725833,-0.176856503,0.142453707,-2.440000057,1.152303328,0.405154144
4,-102.6611199,42.74725833,-0.161460713,0.131069059,-3.480000019,4.46668733,0.765143453
4,-102.4843281,42.74725833,-0.180563062,0.145265382,-4.28000021,8.488214659,1.110425028
4,-102.3075362,42.74725833,-0.178050667,0.14335656,-4.28000021,8.488214659,1.10310528
4,-102.1307443,42.74725833,-0.164638832,0.133380338,-4.239999771,8.256735812,1.049421846
4,-101.9539525,42.74725833,-0.149776876,0.122745664,-4.070000172,7.308663741,0.947157212
4,-101.7771606,42.74725833,-0.135705203,0.113083633,-4.21999979,8.142197776,0.959556827
4,-101.6003687,42.74725833,-0.11799553,0.10148648,-4.119999886,7.581507569,0.877166185
4,-101.4235769,42.74725833,-0.072678246,0.074666733,-4.010000229,6.987849559,0.722329496
4,-101.246785,42.74725833,-0.01541824,0.046652603,-3.950000048,6.674234131,0.558005732
4,-101.0699931,42.74725833,-0.019488679,0.048427537,-4.170000076,7.859354014,0.616935297
4,-100.8932013,42.74725833,-0.066032961,0.071079217,-4.300000191,8.605152711,0.78207897
4,-100.7164094,42.74725833,-0.109814882,0.096341194,-4.349999905,8.900996409,0.926030574
4,-100.5396175,42.74725833,-0.157355785,0.128113658,-4.309999943,8.663920332,1.053549487
4,-100.3628257,42.74725833,-0.106361061,0.094209069,-4.260000229,8.372076607,0.888102212
4,-100.1860338,42.74725833,-0.04217713,0.058928061,-4.449999809,9.507686576,0.748511545
4,-100.0092419,42.74725833,-0.011768965,0.045089491,-4.380000114,9.0809049,0.639885443
4,-99.83245007,42.74725833,-0.041968491,0.05882681,-4.75,11.44776007,0.82063098
4,-99.65565821,42.74725833,-0.024395194,0.050611092,-4.769999981,11.5834981,0.765671918
4,-99.47886634,42.74725833,0.094218716,0.011311425,-4.980000019,13.05704899,0.384309542
4,-99.30207448,42.74725833,0.148937091,0.00266636,-5.059999943,13.64160105,0.190718157
4,-99.12528261,42.74725833,0.151604548,0.002397997,-4.989999771,13.12941627,0.177438165
4,-98.94849074,42.74725833,0.149626166,0.002595671,-5.090000153,13.86410984,0.189701535
4,-98.77169888,42.74725833,0.108226411,0.008528058,-5.210000038,14.77213792,0.354933306
4,-98.59490701,42.74725833,0.088560194,0.01254707,-5.519999981,17.25117887,0.465243747
4,-98.41811515,42.74725833,0.168391615,0.001035699,-5.590000153,17.83756386,0.135920388
4,-98.24132328,42.74725833,0.182488188,0.000327093,-5.78000021,19.47857689,0.079820445
4,-98.06453142,42.74725833,0.117783032,0.006854327,-5.579999924,17.75319285,0.348835482
4,-103.898663,42.9240502,-0.283026278,0.233869129,-3.680000067,5.352069105,1.118786727
4,-103.7218711,42.9240502,-0.225020334,0.18113045,-3.660000086,5.259931035,0.976080772
4,-103.5450793,42.9240502,-0.178409174,0.143628168,-3.529999971,4.680532512,0.81991238
4,-103.3682874,42.9240502,-0.188621387,0.151472969,-3.480000019,4.46668733,0.822546285
4,-103.1914955,42.9240502,-0.203095913,0.162949315,-3.529999971,4.680532512,0.873321
4,-103.0147037,42.9240502,-0.197963238,0.158831848,-3.75999999,5.728621369,0.953880243
4,-102.8379118,42.9240502,-0.157238811,0.128029934,-3.569999933,4.855208651,0.788423772
4,-102.6611199,42.9240502,-0.150939196,0.123561455,-3.369999886,4.01382694,0.704240226
4,-102.4843281,42.9240502,-0.14421685,0.118880659,-3.710000038,5.491776207,0.808001224
4,-102.3075362,42.9240502,-0.13719523,0.114087983,-4.349999905,8.900996409,1.007718575
4,-102.1307443,42.9240502,-0.150125489,0.122990059,-4.320000172,8.72289076,1.035774517
4,-101.9539525,42.9240502,-0.135934263,0.113237742,-4.21999979,8.142197776,0.960210441
4,-101.7771606,42.9240502,-0.138687491,0.11509829,-4.059999943,7.254693427,0.913784879
4,-101.6003687,42.9240502,-0.13227503,0.110788408,-4.059999943,7.254693427,0.896513211
4,-101.4235769,42.9240502,-0.09266375,0.085988318,-4.150000095,7.747615962,0.816213491
4,-101.246785,42.9240502,-0.067315727,0.071764851,-4.099999905,7.471769523,0.732263904
4,-101.0699931,42.9240502,-0.06070587,0.068267117,-4.159999847,7.803383656,0.729872937
4,-100.8932013,42.9240502,-0.083381608,0.080630729,-4.420000076,9.323580986,0.867045057
4,-100.7164094,42.9240502,-0.155134529,0.126528484,-4.480000019,9.693595103,1.107481781
4,-100.5396175,42.9240502,-0.251157284,0.20406106,-4.590000153,10.39065582,1.456134691
4,-100.3628257,42.9240502,-0.14421685,0.118880659,-4.53000021,10.0074417,1.090729696
4,-100.1860338,42.9240502,-0.051188014,0.06338406,-4.449999809,9.507686576,0.776296191
4,-100.0092419,42.9240502,-0.008939835,0.043896004,-4.610000134,10.51999386,0.679548153
4,-99.83245007,42.9240502,-0.010050336,0.044362567,-4.699999809,11.11191341,0.702106124
4,-99.65565821,42.9240502,-0.00793138,0.04347445,-4.679999828,10.97897539,0.690872579
4,-99.47886634,42.9240502,0.059588786,0.019876801,-4.920000076,12.62703493,0.500984098
4,-99.30207448,42.9240502,0.104089722,0.009309196,-5.210000038,14.77213792,0.370832479
4,-99.12528261,42.9240502,0.127425253,0.005350724,-5.309999943,15.55082795,0.288458297
4,-98.94849074,42.9240502,0.153836325,0.002184401,-5.309999943,15.55082795,0.184307457
4,-98.77169888,42.9240502,0.146521643,0.002921646,-5.480000019,16.92050288,0.222341455
4,-98.59490701,42.9240502,0.131905064,0.004715409,-5.460000038,16.75636488,0.281092703
4,-98.41811515,42.9240502,0.171850264,0.000825047,-6.28000021,24.14203097,0.141132251
4,-98.24132328,42.9240502,0.209450245,0.0000788,-5.639999866,18.26240681,-0.037932662
4,-98.06453142,42.9240502,0.208801195,0.0000677,-5.630000114,18.17703985,-0.035076707
4,-103.898663,43.10084207,-0.256958842,0.209336208,-3.710000038,5.491776207,1.072206885
4,-103.7218711,43.10084207,-0.208008647,0.166939695,-3.970000029,6.777972188,1.063725816
4,-103.5450793,43.10084207,-0.208131805,0.167040351,-3.779999971,5.824759432,0.986392346
4,-103.3682874,43.10084207,-0.216167971,0.173673785,-3.390000105,4.094365978,0.843257989
4,-103.1914955,43.10084207,-0.226148039,0.182091611,-3.380000114,4.053996937,0.859184981
4,-103.0147037,43.10084207,-0.176140711,0.141913896,-3.519999981,4.637363476,0.811237522
4,-102.8379118,43.10084207,-0.061556317,0.068712249,-3.720000029,5.53874524,0.616911373
4,-102.6611199,43.10084207,-0.074184917,0.075492406,-3.950000048,6.674234131,0.709826733
4,-102.4843281,43.10084207,-0.107251167,0.09475627,-3.839999914,6.117973609,0.761391069
4,-102.3075362,43.10084207,-0.11855834,0.101845385,-4.099999905,7.471769523,0.872333216
4,-102.1307443,43.10084207,-0.116309159,0.100414871,-4.150000095,7.747615962,0.882029397
4,-101.9539525,43.10084207,-0.102808267,0.092040737,-4.239999771,8.256735812,0.871754583
4,-101.7771606,43.10084207,-0.088394143,0.083502528,-4.139999866,7.692045613,0.801439489
4,-101.6003687,43.10084207,-0.091896005,0.085538644,-3.940000057,6.622665102,0.752657817
4,-101.4235769,43.10084207,-0.058370896,0.067052406,-4.179999828,7.915521698,0.728529184
4,-101.246785,43.10084207,-0.009949386,0.044320053,-4.329999924,8.782058371,0.623876021
4,-101.0699931,43.10084207,-0.042072725,0.058877383,-4.429999828,9.384748545,0.743336689
4,-100.8932013,43.10084207,-0.040821996,0.058271977,-4.389999866,9.14127248,0.729849313
4,-100.7164094,43.10084207,-0.0704225,0.073439047,-4.510000229,9.881303655,0.851864735
4,-100.5396175,43.10084207,-0.081318498,0.079463322,-4.760000229,11.5155307,0.956588901
4,-100.3628257,43.10084207,-0.070207879,0.07332277,-4.679999828,10.97897539,0.897222876
4,-100.1860338,43.10084207,-0.032213304,0.054189881,-4.71999979,11.24565143,0.780641091
4,-100.0092419,43.10084207,0.004589443,0.038409906,-4.539999962,10.07080921,0.621947616
4,-99.83245007,43.10084207,0.025960075,0.030489987,-4.630000114,10.65013189,0.569844173
4,-99.65565821,43.10084207,0.054298792,0.021396406,-4.699999809,11.11191341,0.487601286
4,-99.47886634,43.10084207,0.132343203,0.004655428,-4.769999981,11.5834981,0.232220019
4,-99.30207448,43.10084207,0.130326241,0.004934733,-5.170000076,14.4662619,0.267183723
4,-99.12528261,43.10084207,0.10309796,0.009501558,-5.349999905,15.86790395,0.388290887
4,-98.94849074,43.10084207,0.080565639,0.014401982,-5.789999962,19.56694378,0.530850989
4,-98.77169888,43.10084207,0.130677313,0.004885533,-5.71999979,18.95255875,0.304291541
4,-98.59490701,43.10084207,0.1627139,0.001433379,-5.519999981,17.25117887,0.157249749
4,-98.41811515,43.10084207,0.224582523,0.000576414,-5.730000019,19.03972982,-0.104760533
4,-98.24132328,43.10084207,0.287131876,0.007492284,-5.849999905,20.10135773,-0.388078696
4,-98.06453142,43.10084207,0.22793211,0.000748472,-4.849999905,12.13445018,-0.095301072
4,-97.88773955,43.10084207,0.218332008,0.00031535,-5.880000114,20.37126685,-0.080150415
4,-103.898663,43.27763393,-0.234963164,0.189692531,-4.130000114,7.636677909,1.203586625
4,-103.7218711,43.27763393,-0.246924043,0.200254406,-3.630000114,5.123223927,1.012890993
4,-103.5450793,43.27763393,-0.272990525,0.224263262,-3.410000086,4.175704059,0.96770709
4,-103.3682874,43.27763393,-0.26761809,0.219203737,-3.319999933,3.815981751,0.914591416
4,-103.1914955,43.27763393,-0.234330893,0.189142176,-3.480000019,4.46668733,0.919151218
4,-103.0147037,43.27763393,-0.183322057,0.147376104,-3.609999895,5.033084784,0.861252823
4,-102.8379118,43.27763393,-0.068064749,0.072166722,-3.950000048,6.674234131,0.694015562
4,-102.6611199,43.27763393,-0.060918454,0.06837825,-3.849999905,6.167542637,0.649404166
4,-102.4843281,43.27763393,-0.062833272,0.069383337,-3.789999962,5.873128462,0.638355112
4,-102.3075362,43.27763393,-0.076773055,0.076921332,-3.660000086,5.259931035,0.636082463
4,-102.1307443,43.27763393,-0.099047154,0.089772774,-3.99000001,6.882510244,0.786042008
4,-101.9539525,43.27763393,-0.097833358,0.08904689,-4.170000076,7.859354014,0.836570995
4,-101.7771606,43.27763393,-0.085993774,0.08212103,-4.079999924,7.362831476,0.777588134
4,-101.6003687,43.27763393,-0.085557856,0.08187138,-4.010000229,6.987849559,0.756376154
4,-101.4235769,43.27763393,-0.057205446,0.06645019,-4.090000153,7.417201798,0.702050188
4,-101.246785,43.27763393,-0.017960314,0.047757201,-4.070000172,7.308663741,0.590797195
4,-101.0699931,43.27763393,-0.039676812,0.057720403,-4.230000019,8.199368159,0.687946825
4,-100.8932013,43.27763393,-0.04614868,0.06087203,-4.610000134,10.51999386,0.80023333
4,-100.7164094,43.27763393,-0.047510978,0.061546105,-4.659999847,10.84683737,0.817056053
4,-100.5396175,43.27763393,-0.066567272,0.071364404,-4.769999981,11.5834981,0.909202639
4,-100.3628257,43.27763393,-0.046672381,0.061130722,-4.679999828,10.97897539,0.819239095
4,-100.1860338,43.27763393,-0.013389256,0.045780231,-4.820000172,11.9263448,0.738911914
4,-100.0092419,43.27763393,0.043059506,0.024810784,-4.730000019,11.31282205,0.529792392
4,-99.83245007,43.27763393,0.080011956,0.014535182,-4.809999943,11.85737414,0.415149474
4,-99.65565821,43.27763393,0.110467456,0.008119171,-4.769999981,11.5834981,0.306673112
4,-99.47886634,43.27763393,0.201633841,0.00000112,-5.309999943,15.55082795,-0.004179839
4,-99.30207448,43.27763393,0.159394041,0.001695781,-5.329999924,15.70896595,0.163214458
4,-99.12528261,43.27763393,0.113685772,0.007549546,-5.909999847,20.64297166,0.394772175
4,-98.94849074,43.27763393,0.108674981,0.008445411,-6.070000172,22.1224799,0.432242329
4,-98.77169888,43.27763393,0.133568898,0.00448967,-6.090000153,22.31101788,0.316495033
4,-98.59490701,43.27763393,0.157601863,0.001846596,-5.940000057,20.9164808,0.196530617
4,-98.41811515,43.27763393,0.151432693,0.002414858,-5.989999771,21.37632355,0.227202078
4,-98.24132328,43.27763393,0.163138747,0.00140139,-6.190000057,23.26570776,0.18056672
4,-98.06453142,43.27763393,0.198112905,0.00000606,-5.449999809,16.67459393,0.010049347
4,-103.898663,43.4544258,-0.267095476,0.218714643,-3.849999905,6.167542637,1.161435269
4,-103.7218711,43.4544258,-0.230294049,0.185647187,-3.920000076,6.520127042,1.100201455
4,-103.5450793,43.4544258,-0.216292039,0.173777208,-3.109999895,3.039631022,0.726786484
4,-103.3682874,43.4544258,-0.243601426,0.197291718,-2.99000001,2.63560249,0.721098151
4,-103.1914955,43.4544258,-0.155484915,0.126777877,-3.529999971,4.680532512,0.770316803
4,-103.0147037,43.4544258,-0.189829677,0.152414951,-3.690000057,5.398438139,0.907084717
4,-102.8379118,43.4544258,-0.144910142,0.119359221,-3.890000105,6.36781995,0.87181307
4,-102.6611199,43.4544258,-0.121602789,0.103797817,-3.769999981,5.776590401,0.774336795
4,-102.4843281,43.4544258,-0.118896142,0.102061106,-4.110000134,7.526539855,0.876451356
4,-102.3075362,43.4544258,-0.113280676,0.098504693,-3.859999895,6.217311665,0.782581867
4,-102.1307443,43.4544258,-0.11822056,0.101629906,-3.869999886,6.267280693,0.79808718
4,-101.9539525,43.4544258,-0.107251167,0.09475627,-4.019999981,7.040817325,0.816799601
4,-101.7771606,43.4544258,-0.092005655,0.085602794,-4.050000191,7.200925682,0.785123787
4,-101.6003687,43.4544258,-0.054984294,0.065309989,-3.980000019,6.830141216,0.667889547
4,-101.4235769,43.4544258,-0.06049341,0.068156139,-4.03000021,7.093987621,0.695340782
4,-101.246785,43.4544258,-0.073108502,0.074902055,-4.25,8.314306205,0.789150571
4,-101.0699931,43.4544258,-0.080234386,0.078853292,-4.260000229,8.372076607,0.812505877
4,-100.8932013,43.4544258,-0.08588469,0.082058522,-4.440000057,9.446119026,0.880417269
4,-100.7164094,43.4544258,-0.084904499,0.081497915,-4.909999847,12.55606423,1.011579484
4,-100.5396175,43.4544258,-0.068600059,0.072454618,-4.71999979,11.24565143,0.902662386
4,-100.3628257,43.4544258,-0.067957692,0.072109214,-4.949999809,12.84114025,0.962270509
4,-100.1860338,43.4544258,-0.031903543,0.05404576,-5.019999981,13.34772502,0.849345596
4,-100.0092419,43.4544258,0.028198659,0.029713223,-5.210000038,14.77213792,0.66251628
4,-99.83245007,43.4544258,0.064100951,0.018624865,-5.289999962,15.39348995,0.535445303
4,-99.65565821,43.4544258,0.065506771,0.018243128,-5.110000134,14.01344786,0.505617572
4,-99.47886634,43.4544258,0.069059551,0.017296023,-5.909999847,20.64297166,0.597529345
4,-99.30207448,43.4544258,0.057702731,0.02041217,-7.25,34.61502941,0.840575912
4,-99.12528261,43.4544258,0.100207269,0.01007346,-6.159999847,22.97719852,0.481102785
4,-98.94849074,43.4544258,0.109840468,0.008232555,-6.320000172,24.53670692,0.449443872
4,-98.77169888,43.4544258,0.121775031,0.006209261,-6.389999866,25.23508742,0.395842457
4,-98.59490701,43.4544258,0.118049659,0.00681025,-6.389999866,25.23508742,0.414556692
4,-98.41811515,43.4544258,0.135928497,0.004179028,-6.239999771,23.75055037,0.315046361
4,-98.24132328,43.4544258,0.155635327,0.002019475,-5.800000191,19.65551488,0.199233085
4,-98.06453142,43.4544258,0.17243956,0.000791541,-6.849999905,30.06826527,0.154273335
4,-103.898663,43.63121767,-0.210844427,0.169265038,-4.070000172,7.308663741,1.112250531
4,-103.7218711,43.63121767,-0.190313339,0.152792831,-3.799999952,5.921697492,0.951206038
4,-103.5450793,43.63121767,-0.109145492,0.0959261,-3.380000114,4.053996937,0.623605738
4,-103.3682874,43.63121767,-0.208624482,0.167443313,-3.099999905,3.004861979,0.709326474
4,-103.1914955,43.63121767,-0.277335793,0.228397672,-3.190000057,3.324984215,0.871446299
4,-103.0147037,43.63121767,-0.244622543,0.198199871,-3.74000001,5.633283306,1.056653218
4,-102.8379118,43.63121767,-0.180084005,0.144900438,-3.980000019,6.830141216,0.994831873
4,-102.6611199,43.63121767,-0.156653807,0.127611632,-4.070000172,7.308663741,0.965748678
4,-102.4843281,43.63121767,-0.149196312,0.122339199,-4.119999886,7.581507569,0.963076094
4,-102.3075362,43.63121767,-0.148732051,0.122014645,-4.190000057,7.971892064,0.98624925
4,-102.1307443,43.63121767,-0.137309968,0.114165507,-3.900000095,6.418388981,0.856013218
4,-101.9539525,43.63121767,-0.133417085,0.111549976,-3.75999999,5.728621369,0.799392004
4,-101.7771606,43.63121767,-0.117545523,0.101199965,-4.110000134,7.526539855,0.872745995
4,-101.6003687,43.63121767,-0.082946911,0.080384049,-4.400000095,9.201842944,0.86004732
4,-101.4235769,43.63121767,-0.075262487,0.076085711,-4.440000057,9.446119026,0.847770417
4,-101.246785,43.63121767,-0.09993086,0.090303109,-4.599999905,10.4552233,0.97166824
4,-101.0699931,43.63121767,-0.109591648,0.096202665,-4.550000191,10.13437974,0.987397763
4,-100.8932013,43.63121767,-0.116983369,0.100842617,-5.019999981,13.34772502,1.160180815
4,-100.7164094,43.63121767,-0.107585177,0.094962015,-5.139999866,14.23895308,1.162824008
4,-100.5396175,43.63121767,-0.081101611,0.079341092,-4.889999866,12.41472621,0.992470621
4,-100.3628257,43.63121767,-0.079476193,0.078428053,-5.070000172,13.71557182,1.037152635
4,-100.1860338,43.63121767,-0.071710825,0.07413897,-5.489999771,17.00286991,1.122753427
4,-100.0092419,43.63121767,-0.054561764,0.065094206,-5.96999979,21.19178558,1.174505192
4,-99.83245007,43.63121767,-0.032833192,0.054478869,-6.150000095,22.88143181,1.116492067
4,-99.65565821,43.63121767,0.000999485,0.039829946,-5.920000076,20.73394282,0.908752893
4,-99.47886634,43.63121767,0.014691507,0.034552263,-6.690000057,28.33916169,0.989536341
4,-99.30207448,43.63121767,0.038066175,0.02640876,-6.519999981,26.55808657,0.837476046
4,-99.12528261,43.63121767,0.035463668,0.027261388,-6.46999979,26.04523923,0.8426324
4,-98.94849074,43.63121767,0.052022994,0.022067371,-6.679999828,28.23279018,0.789318347
4,-98.77169888,43.63121767,0.026934033,0.030150802,-6.880000114,30.39817481,0.957355398
4,-98.59490701,43.63121767,0.048599701,0.023096156,-6.860000134,30.17803686,0.834863253
4,-98.41811515,43.63121767,0.112346053,0.007784152,-6.760000229,29.08934709,0.475852826
4,-98.24132328,43.63121767,0.155378476,0.002042626,-7.050000191,32.30165003,0.2568661
4,-98.06453142,43.63121767,0.178982645,0.000466182,-7.449999809,37.00840864,0.13134938
4,-103.898663,43.80800953,0.398910373,0.039337358,-4.860000134,12.20422086,-0.692879357
4,-103.7218711,43.80800953,0.1160037,0.007152118,-5.179999828,14.54242909,0.322504532
4,-103.5450793,43.80800953,-0.078177743,0.077702477,-3.920000076,6.520127042,0.711779474
4,-103.3682874,43.80800953,-0.191523775,0.153740585,-3.180000067,3.288615171,0.711051067
4,-103.1914955,43.80800953,-0.446443349,0.418631317,-3.519999981,4.637363476,1.393321779
4,-103.0147037,43.80800953,-0.325730175,0.276995976,-3.700000048,5.445007173,1.228106297
4,-102.8379118,43.80800953,-0.290084958,0.240746112,-4.159999847,7.803383656,1.370632801
4,-102.6611199,43.80800953,-0.171262905,0.138262607,-4.269999981,8.430044249,1.079610994
4,-102.4843281,43.80800953,-0.156770796,0.127695229,-4.199999809,8.028459737,1.012519633
4,-102.3075362,43.80800953,-0.157941192,0.128533069,-4.28000021,8.488214659,1.044517249
4,-102.1307443,43.80800953,-0.145372644,0.119679009,-4.099999905,7.471769523,0.945628878
4,-101.9539525,43.80800953,-0.145951077,0.120079558,-4.130000114,7.636677909,0.95760582
4,-101.7771606,43.80800953,-0.121489927,0.103725107,-4.480000019,9.693595103,1.002730865
4,-101.6003687,43.80800953,0.01911612,0.032926925,-4.5,9.818533139,0.568589572
4,-101.4235769,43.80800953,0.00816656,0.037020583,-4.760000229,11.5155307,0.652925466
4,-101.246785,43.80800953,-0.109033942,0.095857014,-4.889999866,12.41472621,1.090888897
4,-101.0699931,43.80800953,-0.132503301,0.11094042,-4.820000172,11.9263448,1.150266794
4,-100.8932013,43.80800953,-0.134217396,0.11208521,-5.630000114,18.17703985,1.427367273
4,-100.7164094,43.80800953,-0.079367906,0.078367413,-5.5,17.08544087,1.157126528
4,-100.5396175,43.80800953,-0.100262433,0.090502498,-5.75,19.21466781,1.318702175
4,-100.3628257,43.80800953,-0.10458304,0.093120756,-5.769999981,19.39040579,1.343744488
4,-100.1860338,43.80800953,-0.100594111,0.090702169,-5.800000191,19.65551488,1.335214526
4,-100.0092419,43.80800953,-0.090909906,0.084962807,-5.980000019,21.28395676,1.344747082
4,-99.83245007,43.80800953,-0.085231125,0.081684511,-6.139999866,22.78586055,1.364277051
4,-99.65565821,43.80800953,-0.049295265,0.062434598,-6.21999979,23.55601241,1.212728399
4,-99.47886634,43.80800953,-0.008233801,0.043600655,-6.599999905,27.38903838,1.092785437
4,-99.30207448,43.80800953,-0.023575755,0.050243066,-6.539999962,26.76462452,1.159627875
4,-99.12528261,43.80800953,-0.057947014,0.066833061,-6.769999981,29.19731349,1.396905809
4,-98.94849074,43.80800953,0.006379601,0.037711425,-7.059999943,32.41541629,1.105636254
4,-98.77169888,43.80800953,0.005584354,0.038020922,-6.909999847,30.72987909,1.080915506
4,-98.59490701,43.80800953,0.037103076,0.026722709,-7,31.73580248,0.920905331
4,-98.41811515,43.80800953,0.118138537,0.006795589,-7.420000076,36.64430465,0.499018656
4,-98.24132328,43.80800953,0.15495038,0.002081505,-7.710000038,40.23940745,0.289410675
4,-98.06453142,43.80800953,0.180820435,0.000390199,-7.71999979,40.36637338,0.125502704
4,-103.898663,43.9848014,0.506697059,0.09371139,-6.21999979,23.55601241,-1.485754579
4,-103.7218711,43.9848014,0.125751212,0.005598434,-5.21999979,14.84910509,0.288325748
4,-103.5450793,43.9848014,-0.025215305,0.050980764,-3.720000029,5.53874524,0.531384478
4,-103.3682874,43.9848014,-0.192735583,0.154692347,-3.589999914,4.943746718,0.87450545
4,-103.1914955,43.9848014,-0.287282169,0.238003541,-3.559999943,4.811239617,1.070089746
4,-103.0147037,43.9848014,-0.35867694,0.312761499,-3.920000076,6.520127042,1.428021256
4,-102.8379118,43.9848014,-0.439435601,0.409612158,-4.179999828,7.915521698,1.800637088
4,-102.6611199,43.9848014,-0.264747143,0.21652367,-4.349999905,8.900996409,1.388263811
4,-102.4843281,43.9848014,-0.209363922,0.168049016,-4.75,11.44776007,1.387005701
4,-102.3075362,43.9848014,-0.194920585,0.156415885,-4.449999809,9.507686576,1.219488913
4,-102.1307443,43.9848014,-0.157824069,0.128449102,-4.610000134,10.51999386,1.162447318
4,-101.9539525,43.9848014,-0.158995703,0.129290297,-4.880000114,12.34435888,1.263331242
4,-101.7771606,43.9848014,-0.178767815,0.143900135,-5.190000057,14.61879991,1.450395558
4,-101.6003687,43.9848014,-0.160873234,0.130644029,-4.96999979,12.98487826,1.302457987
4,-101.4235769,43.9848014,-0.129425541,0.108899629,-5.019999981,13.34772502,1.205637715
4,-101.246785,43.9848014,-0.19237189,0.154406391,-5.260000229,15.1589848,1.529916384
4,-101.0699931,43.9848014,-0.199182883,0.159805483,-5.360000134,15.94767486,1.596410312
4,-100.8932013,43.9848014,-0.165228516,0.133811405,-5.75,19.21466781,1.603478001
4,-100.7164094,43.9848014,-0.114625543,0.099350687,-5.78000021,19.47857689,1.391118255
4,-100.5396175,43.9848014,-0.097171851,0.08865253,-5.239999771,15.00364309,1.153304349
4,-100.3628257,43.9848014,-0.099709906,0.090170362,-5.840000153,20.01179087,1.343305784
4,-100.1860338,43.9848014,-0.134903789,0.112545278,-6.139999866,22.78586055,1.601387211
4,-100.0092419,43.9848014,-0.117208257,0.100985498,-6.46999979,26.04523923,1.621786498
4,-99.83245007,43.9848014,-0.10602738,0.094004343,-6.739999771,28.874004,1.647507745
4,-99.65565821,43.9848014,-0.093651585,0.086568634,-7,31.73580248,1.657505681
4,-99.47886634,43.9848014,-0.120361403,0.102999467,-7.409999847,36.5233328,1.939557629
4,-99.30207448,43.9848014,-0.093541749,0.086504013,-6.519999981,26.55808657,1.515711407
4,-99.12528261,43.9848014,-0.091567196,0.085346418,-7.130000114,33.2174018,1.683741745
4,-98.94849074,43.9848014,-0.036560297,0.056232626,-7.489999771,37.49668446,1.452080243
4,-98.77169888,43.9848014,0.042292908,0.025052872,-7.010000229,31.84857414,0.893251497
4,-98.59490701,43.9848014,0.09939272,0.010237631,-6.980000019,31.51086453,0.567975874
4,-98.41811515,43.9848014,0.142627418,0.003357794,-7.900000095,42.68602068,0.378590653
4,-98.24132328,43.9848014,0.165853366,0.001205515,-7.920000076,42.94775859,0.227539399
4,-98.06453142,43.9848014,0.152549356,0.002306357,-7.980000019,43.73777231,0.317608086
4,-97.88773955,43.9848014,0.150142625,0.002543313,-8.06000042,44.80233029,0.337559414
4,-97.71094768,43.9848014,0.15572086,0.002011795,-8.260000229,47.51970938,0.309192353
4,-103.898663,44.16159326,0.531451464,0.109479964,-5.949999809,21.00804761,-1.516562
4,-103.7218711,44.16159326,0.264822841,0.004127927,-5.119999886,14.08841507,-0.241155439
4,-103.5450793,44.16159326,0.120446183,0.006420451,-4.260000229,8.372076607,0.231845863
4,-103.3682874,44.16159326,-0.19237189,0.154406391,-3.630000114,5.123223927,0.889414706
4,-103.1914955,44.16159326,-0.283159018,0.233997533,-3.680000067,5.352069105,1.119093814
4,-103.0147037,44.16159326,-0.28501901,0.235800472,-3.859999895,6.217311665,1.210803462
4,-102.8379118,44.16159326,-0.316493124,0.267358304,-4.610000134,10.51999386,1.677083097
4,-102.6611199,44.16159326,-0.241816759,0.195709493,-4.610000134,10.51999386,1.434873743
4,-102.4843281,44.16159326,-0.193463355,0.155265356,-5.070000172,13.71557182,1.459298854
4,-102.3075362,44.16159326,-0.180682883,0.145356732,-4.989999771,13.12941627,1.381466265
4,-102.1307443,44.16159326,-0.160638392,0.130474318,-5.03000021,13.42089578,1.323284633
4,-101.9539525,44.16159326,-0.167354077,0.135370994,-5.059999943,13.64160105,1.358924978
4,-101.7771606,44.16159326,-0.172212824,0.13896994,-5,13.20198701,1.354503354
4,-101.6003687,44.16159326,-0.193827435,0.155552411,-5.230000019,14.92627593,1.52375136
4,-101.4235769,44.16159326,-0.184403777,0.14820781,-5.21999979,14.84910509,1.483493626
4,-101.246785,44.16159326,-0.21989879,0.176797281,-5.699999809,18.77882077,1.822098912
4,-101.0699931,44.16159326,-0.228910238,0.184456622,-5.829999924,19.92241974,1.916982588
4,-100.8932013,44.16159326,-0.199304953,0.159903095,-6.190000057,23.26570776,1.928797209
4,-100.7164094,44.16159326,-0.197232097,0.158249609,-6.25,23.84812167,1.942667222
4,-100.5396175,44.16159326,-0.172212824,0.13896994,-6.480000019,26.14741065,1.906227708
4,-100.3628257,44.16159326,-0.14838402,0.121771628,-6.429999828,25.63856333,1.766932253
4,-100.1860338,44.16159326,-0.140987709,0.116664331,-6.739999771,28.874004,1.835365455
4,-100.0092419,44.16159326,-0.13811332,0.114709031,-7.179999828,33.79624387,1.968942453
4,-99.83245007,44.16159326,-0.13972196,0.11580127,-7,31.73580248,1.917041011
4,-99.65565821,44.16159326,-0.145257056,0.119599048,-6.889999866,30.50854115,1.910181267
